frame,object_id,object_type,object_x,object_y,player_direction,arrow_direction
1,0,player,1246,1196,NONE,NONE
1,1,arrow,1192,1155,NONE,NONE
1,2,arrow,1207,1110,NONE,NONE
1,3,player,118,726,UP-LEFT,NONE
1,4,player,620,713,UP-RIGHT,NONE
1,5,player,1380,176,UP-RIGHT,NONE
2,6,player,1241,1197,DOWN,NONE
2,7,arrow,1207,1110,NONE,NONE
2,8,arrow,1222,1071,NONE,NONE
2,9,player,123,731,UP-LEFT,NONE
2,10,player,619,700,UP-RIGHT,NONE
2,11,player,1380,179,UP-RIGHT,NONE
3,12,arrow,1222,1071,NONE,NONE
3,13,arrow,1354,793,NONE,NONE
4,14,player,1257,1196,DOWN,NONE
4,15,player,1356,792,UP,NONE
4,16,player,114,751,UP-LEFT,NONE
4,17,player,618,695,UP-RIGHT,NONE
4,18,arrow,290,481,NONE,NONE
4,19,player,570,451,UP,NONE
4,20,player,1379,290,UP-RIGHT,NONE
4,21,player,1380,181,UP,NONE
5,22,player,1260,1197,DOWN,NONE
5,23,arrow,135,808,NONE,NONE
5,24,player,1358,789,UP,NONE
5,25,arrow,294,475,NONE,NONE
5,26,player,570,446,UP-LEFT,NONE
5,27,player,1379,293,UP-RIGHT,NONE
6,28,player,1262,1197,DOWN,NONE
6,29,player,1363,784,UP,NONE
6,30,arrow,302,463,NONE,NONE
6,31,player,567,438,UP-LEFT,NONE
6,32,player,1378,299,UP-RIGHT,NONE
7,33,player,1262,1196,DOWN,NONE
7,34,arrow,310,452,NONE,NONE
7,35,player,563,430,UP,NONE
7,36,player,1378,306,UP-RIGHT,NONE
8,37,player,1262,1196,DOWN,NONE
8,38,player,1368,778,UP,NONE
8,39,arrow,318,440,NONE,NONE
8,40,player,556,414,UP-LEFT,NONE
8,41,player,1378,312,UP-RIGHT,NONE
9,42,player,1275,1197,DOWN,NONE
9,43,player,114,808,UP-LEFT,NONE
9,44,player,1371,775,UP-RIGHT,NONE
9,45,player,118,762,UP-LEFT,NONE
9,46,arrow,322,435,NONE,NONE
9,47,player,1386,431,UP-RIGHT,NONE
9,48,player,558,417,UP-LEFT,NONE
9,49,arrow,443,280,NONE,NONE
9,50,player,1378,316,UP-RIGHT,NONE
9,51,player,529,300,UP-LEFT,NONE
10,52,player,1285,1197,DOWN,NONE
10,53,player,116,807,UP-LEFT,NONE
10,54,player,119,761,UP,NONE
10,55,player,1400,533,UP-RIGHT,NONE
10,56,player,1386,431,UP,NONE
10,57,arrow,443,280,NONE,NONE
10,58,player,529,300,UP-LEFT,NONE
10,59,arrow,543,208,NONE,NONE
10,60,arrow,494,193,NONE,NONE
10,61,arrow,683,152,NONE,NONE
10,62,arrow,605,140,NONE,NONE
11,63,player,1284,1196,DOWN,NONE
11,64,arrow,144,808,NONE,NONE
11,65,player,1400,540,UP,NONE
11,66,arrow,547,204,NONE,NONE
11,67,arrow,493,199,NONE,NONE
11,68,arrow,494,179,NONE,NONE
11,69,arrow,561,158,NONE,NONE
11,70,arrow,683,152,NONE,NONE
11,71,arrow,714,139,NONE,NONE
11,72,player,613,132,UP-LEFT,NONE
12,73,player,1283,1197,DOWN,NONE
12,74,player,1400,550,UP,NONE
12,75,arrow,553,201,NONE,NONE
12,76,arrow,494,191,NONE,NONE
12,77,arrow,495,171,NONE,NONE
12,78,arrow,567,151,NONE,NONE
12,79,arrow,714,139,NONE,NONE
12,80,arrow,732,131,NONE,NONE
12,81,player,631,129,UP-LEFT,NONE
12,82,arrow,601,108,NONE,NONE
13,83,player,1284,1196,DOWN,NONE
13,84,player,1401,560,UP,NONE
13,85,arrow,558,200,NONE,NONE
13,86,arrow,494,184,NONE,NONE
13,87,arrow,495,164,NONE,NONE
13,88,arrow,571,144,NONE,NONE
13,89,arrow,732,131,NONE,NONE
13,90,arrow,755,121,NONE,NONE
13,91,player,642,118,UP-LEFT,NONE
13,92,arrow,609,98,NONE,NONE
14,93,player,1292,1196,DOWN,NONE
14,94,player,1401,572,UP,NONE
14,95,arrow,563,198,NONE,NONE
14,96,arrow,495,176,NONE,NONE
14,97,arrow,496,156,NONE,NONE
14,98,arrow,577,136,NONE,NONE
14,99,arrow,755,121,NONE,NONE
14,100,arrow,777,112,NONE,NONE
14,101,player,653,106,UP-LEFT,NONE
14,102,arrow,722,79,NONE,NONE
14,103,arrow,616,87,NONE,NONE
15,104,player,1287,1197,DOWN,NONE
15,105,player,1402,582,UP,NONE
15,106,arrow,569,197,NONE,NONE
15,107,arrow,495,169,NONE,NONE
15,108,arrow,496,149,NONE,NONE
15,109,arrow,582,129,NONE,NONE
15,110,arrow,777,112,NONE,NONE
15,111,arrow,644,101,NONE,NONE
15,112,arrow,670,94,NONE,NONE
15,113,arrow,625,76,NONE,NONE
16,114,player,1286,1197,DOWN,NONE
16,115,player,1402,593,UP,NONE
16,116,arrow,574,196,NONE,NONE
16,117,arrow,495,161,NONE,NONE
16,118,arrow,497,142,NONE,NONE
16,119,arrow,623,132,NONE,NONE
16,120,arrow,587,122,NONE,NONE
16,121,player,676,83,UP-LEFT,NONE
16,122,arrow,632,66,NONE,NONE
17,123,player,454,1189,DOWN,NONE
17,124,player,1294,1196,DOWN-RIGHT,NONE
17,125,arrow,83,808,NONE,NONE
17,126,arrow,141,808,NONE,NONE
17,127,player,1403,606,UP,NONE
17,128,arrow,580,195,NONE,NONE
17,129,arrow,496,153,NONE,NONE
17,130,arrow,497,133,NONE,NONE
17,131,arrow,634,125,NONE,NONE
17,132,arrow,666,82,NONE,NONE
17,133,arrow,696,70,NONE,NONE
17,134,arrow,641,54,NONE,NONE
18,135,player,1289,1199,DOWN,NONE
18,136,player,1310,1183,UP-RIGHT,NONE
18,137,player,1402,617,UP,NONE
18,138,arrow,641,120,NONE,NONE
18,139,arrow,683,66,NONE,NONE
18,140,arrow,712,59,NONE,NONE
18,141,arrow,648,44,NONE,NONE
19,142,player,1290,1196,DOWN,NONE
19,143,player,1403,626,UP,NONE
19,144,arrow,590,194,NONE,NONE
19,145,arrow,497,140,NONE,NONE
19,146,arrow,498,121,NONE,NONE
19,147,arrow,643,118,NONE,NONE
19,148,arrow,686,63,NONE,NONE
19,149,arrow,713,51,NONE,NONE
19,150,arrow,654,36,NONE,NONE
20,151,player,1295,1197,DOWN,NONE
20,152,player,1404,637,UP,NONE
20,153,arrow,595,193,NONE,NONE
20,154,arrow,497,133,NONE,NONE
20,155,arrow,498,113,NONE,NONE
20,156,arrow,651,113,NONE,NONE
20,157,arrow,719,43,NONE,NONE
20,158,arrow,662,26,NONE,NONE
21,159,player,1290,1197,DOWN,NONE
21,160,player,1404,649,UP,NONE
21,161,arrow,498,126,NONE,NONE
21,162,arrow,616,114,NONE,NONE
21,163,arrow,499,106,NONE,NONE
21,164,arrow,711,41,NONE,NONE
21,165,arrow,743,30,NONE,NONE
21,166,arrow,669,18,NONE,NONE
22,167,player,1291,1196,DOWN,NONE
22,168,player,1404,659,UP,NONE
22,169,arrow,498,120,NONE,NONE
22,170,arrow,620,110,NONE,NONE
22,171,arrow,499,100,NONE,NONE
22,172,arrow,719,34,NONE,NONE
22,173,arrow,753,21,NONE,NONE
22,174,arrow,675,9,NONE,NONE
23,175,player,1293,1196,DOWN,NONE
23,176,player,1405,670,UP,NONE
23,177,arrow,499,114,NONE,NONE
23,178,arrow,500,94,NONE,NONE
23,179,arrow,764,12,NONE,NONE
23,180,arrow,678,5,NONE,NONE
24,181,player,1295,1196,DOWN,NONE
24,182,player,1405,681,UP,NONE
24,183,arrow,499,107,NONE,NONE
24,184,arrow,627,103,NONE,NONE
24,185,arrow,500,88,NONE,NONE
24,186,arrow,771,7,NONE,NONE
25,187,player,1293,1199,DOWN,NONE
25,188,player,1315,1187,UP-RIGHT,NONE
25,189,player,1406,692,UP,NONE
25,190,arrow,499,101,NONE,NONE
25,191,arrow,501,81,NONE,NONE
26,192,player,1294,1196,DOWN,NONE
26,193,player,1406,702,UP,NONE
26,194,arrow,500,95,NONE,NONE
26,195,arrow,501,75,NONE,NONE
27,196,player,1296,1197,DOWN,NONE
27,197,player,1407,713,UP,NONE
27,198,arrow,701,87,NONE,NONE
27,199,arrow,502,69,NONE,NONE
27,200,arrow,630,8,NONE,NONE
28,201,player,1297,1196,DOWN,NONE
28,202,player,1407,725,UP,NONE
28,203,arrow,501,83,NONE,NONE
28,204,arrow,708,83,NONE,NONE
28,205,arrow,502,63,NONE,NONE
28,206,arrow,634,6,NONE,NONE
29,207,player,1298,1197,DOWN,NONE
29,208,player,1407,736,UP,NONE
29,209,arrow,714,81,NONE,NONE
30,210,player,1304,1196,DOWN,NONE
30,211,player,1408,747,UP,NONE
30,212,arrow,720,78,NONE,NONE
30,213,arrow,502,72,NONE,NONE
30,214,arrow,503,52,NONE,NONE
31,215,player,1298,1196,DOWN,NONE
31,216,player,1408,759,UP,NONE
31,217,arrow,724,76,NONE,NONE
31,218,arrow,502,66,NONE,NONE
31,219,arrow,504,46,NONE,NONE
32,220,player,1300,1196,DOWN,NONE
32,221,player,1409,770,UP,NONE
32,222,arrow,502,60,NONE,NONE
32,223,arrow,504,40,NONE,NONE
33,224,player,1300,1196,DOWN,NONE
33,225,player,1409,782,UP,NONE
34,226,player,1300,1196,DOWN,NONE
34,227,player,1409,794,UP,NONE
34,228,arrow,505,30,NONE,NONE
35,229,player,1307,1196,DOWN,NONE
35,230,player,1409,806,UP,NONE
36,231,player,1308,1196,DOWN,NONE
36,232,player,1410,819,UP,NONE
37,233,player,1303,1196,DOWN,NONE
37,234,player,1410,830,UP,NONE
37,235,arrow,506,26,NONE,NONE
38,236,player,1304,1198,DOWN,NONE
38,237,player,1325,1187,UP-RIGHT,NONE
38,238,player,1411,843,UP,NONE
38,239,arrow,507,28,NONE,NONE
39,240,player,1304,1197,DOWN,NONE
39,241,arrow,155,808,NONE,NONE
39,242,arrow,97,808,NONE,NONE
39,243,arrow,129,807,NONE,NONE
39,244,player,1411,855,UP,NONE
39,245,arrow,508,25,NONE,NONE
40,246,player,1305,1196,DOWN,NONE
40,247,arrow,145,808,NONE,NONE
40,248,player,1411,867,UP,NONE
40,249,arrow,510,26,NONE,NONE
41,250,player,1307,1196,DOWN,NONE
41,251,player,1412,880,UP,NONE
41,252,arrow,511,27,NONE,NONE
42,253,player,1308,1197,DOWN,NONE
42,254,player,1412,893,UP,NONE
42,255,arrow,162,808,NONE,NONE
42,256,arrow,129,807,NONE,NONE
42,257,arrow,512,28,NONE,NONE
43,258,player,1307,1197,DOWN,NONE
43,259,player,1412,906,UP,NONE
43,260,player,123,807,UP-LEFT,NONE
43,261,arrow,512,28,NONE,NONE
44,262,player,1308,1196,DOWN-RIGHT,NONE
44,263,player,1413,918,UP,NONE
44,264,player,135,807,UP-LEFT,NONE
44,265,arrow,84,804,NONE,NONE
44,266,arrow,514,29,NONE,NONE
45,267,player,1311,1197,DOWN-RIGHT,NONE
45,268,player,1413,931,UP,NONE
45,269,player,122,807,UP-LEFT,NONE
45,270,arrow,514,31,NONE,NONE
46,271,player,1310,1197,DOWN-RIGHT,NONE
46,272,player,1414,945,UP,NONE
46,273,player,122,808,UP-LEFT,NONE
47,274,player,1310,1197,DOWN-RIGHT,NONE
47,275,player,1414,958,UP,NONE
47,276,player,122,808,UP-LEFT,NONE
47,277,arrow,517,34,NONE,NONE
48,278,arrow,48,1187,NONE,NONE
48,279,player,1318,1196,DOWN-RIGHT,NONE
48,280,player,1414,971,UP,NONE
48,281,player,122,807,UP-LEFT,NONE
48,282,arrow,522,39,NONE,NONE
49,283,player,1313,1198,DOWN-RIGHT,NONE
49,284,player,1334,1187,UP-RIGHT,NONE
49,285,player,1415,985,UP,NONE
49,286,player,123,807,UP-LEFT,NONE
50,287,player,1314,1196,DOWN-RIGHT,NONE
50,288,player,1415,998,UP,NONE
50,289,player,123,808,UP-LEFT,NONE
51,290,arrow,1448,1201,NONE,NONE
51,291,player,1318,1184,DOWN-RIGHT,NONE
51,292,player,1415,1014,UP,NONE
51,293,player,123,807,UP-LEFT,NONE
51,294,player,125,769,UP,NONE
51,295,arrow,527,45,NONE,NONE
52,296,arrow,1455,1201,NONE,NONE
52,297,player,1312,1175,DOWN-RIGHT,NONE
52,298,player,1416,1026,UP,NONE
52,299,player,124,808,UP-LEFT,NONE
53,300,arrow,1459,1198,NONE,NONE
53,301,player,1314,1173,DOWN-RIGHT,NONE
53,302,player,1416,1037,UP,NONE
53,303,player,124,808,UP-LEFT,NONE
53,304,arrow,123,768,NONE,NONE
54,305,arrow,1452,1192,NONE,NONE
54,306,player,1314,1170,DOWN-RIGHT,NONE
54,307,player,1416,1049,UP,NONE
54,308,arrow,1372,773,NONE,NONE
54,309,player,125,786,UP-LEFT,NONE
55,310,arrow,1437,1186,NONE,NONE
55,311,player,1315,1168,DOWN-RIGHT,NONE
55,312,player,1417,1063,UP,NONE
55,313,arrow,106,772,NONE,NONE
55,314,player,125,786,UP-LEFT,NONE
56,315,arrow,1418,1180,NONE,NONE
56,316,player,1315,1165,DOWN-RIGHT,NONE
56,317,player,1417,1076,UP-RIGHT,NONE
56,318,player,126,784,UP-LEFT,NONE
57,319,arrow,60,1187,NONE,NONE
57,320,arrow,1398,1170,NONE,NONE
57,321,player,1317,1161,DOWN-RIGHT,NONE
57,322,player,1418,1091,UP-RIGHT,NONE
57,323,player,126,781,UP-LEFT,NONE
57,324,arrow,528,54,NONE,NONE
58,325,player,1377,1123,DOWN-RIGHT,NONE
58,326,player,127,788,UP-LEFT,NONE
59,327,player,1379,1128,DOWN-RIGHT,NONE
59,328,player,127,786,UP-LEFT,NONE
60,329,player,1379,1134,DOWN-RIGHT,NONE
60,330,player,128,782,UP-LEFT,NONE
61,331,player,1381,1144,DOWN-RIGHT,NONE
61,332,player,129,783,UP-LEFT,NONE
62,333,player,1381,1150,DOWN-RIGHT,NONE
62,334,player,129,783,UP-LEFT,NONE
63,335,player,1380,1160,DOWN-RIGHT,NONE
63,336,player,130,784,UP-LEFT,NONE
64,337,arrow,1271,1124,NONE,NONE
64,338,player,1383,1169,DOWN-RIGHT,NONE
64,339,player,131,784,UP-LEFT,NONE
65,340,player,1420,1190,DOWN-RIGHT,NONE
65,341,arrow,1250,1116,NONE,NONE
65,342,player,1332,1149,UP-LEFT,NONE
65,343,player,132,785,UP-LEFT,NONE
65,344,arrow,537,79,NONE,NONE
66,345,player,1416,1218,DOWN-RIGHT,NONE
66,346,player,1421,1176,UP,NONE
66,347,arrow,1232,1110,NONE,NONE
66,348,player,1334,1151,UP-LEFT,NONE
66,349,player,133,789,UP-LEFT,NONE
67,350,player,1416,1224,DOWN-RIGHT,NONE
67,351,player,1422,1182,UP,NONE
67,352,player,1336,1151,UP-LEFT,NONE
67,353,arrow,1216,1105,NONE,NONE
67,354,player,133,787,UP-LEFT,NONE
68,355,player,1416,1224,DOWN-RIGHT,NONE
68,356,arrow,1324,1194,NONE,NONE
68,357,player,1338,1137,UP,NONE
68,358,arrow,1197,1099,NONE,NONE
68,359,player,134,788,UP-LEFT,NONE
69,360,player,1416,1225,DOWN-RIGHT,NONE
69,361,arrow,1318,1194,NONE,NONE
69,362,arrow,72,1187,NONE,NONE
69,363,player,1340,1135,UP,NONE
69,364,arrow,1178,1093,NONE,NONE
69,365,player,135,789,UP-LEFT,NONE
70,366,player,1430,1225,DOWN-RIGHT,NONE
70,367,arrow,1321,1194,NONE,NONE
70,368,arrow,1303,1195,NONE,NONE
70,369,player,1342,1133,UP,NONE
70,370,arrow,1161,1087,NONE,NONE
70,371,player,136,790,UP-LEFT,NONE
71,372,player,1417,1224,DOWN-RIGHT,NONE
71,373,arrow,1420,1201,NONE,NONE
71,374,arrow,1305,1194,NONE,NONE
71,375,player,1344,1131,UP,NONE
71,376,arrow,1142,1081,NONE,NONE
71,377,player,137,791,UP-LEFT,NONE
72,378,player,1417,1225,DOWN-RIGHT,NONE
72,379,arrow,1420,1202,NONE,NONE
72,380,arrow,1308,1195,NONE,NONE
72,381,arrow,1288,1195,NONE,NONE
72,382,player,1347,1129,UP,NONE
72,383,arrow,1124,1076,NONE,NONE
72,384,player,137,793,UP-LEFT,NONE
73,385,player,1418,1224,DOWN-RIGHT,NONE
73,386,arrow,1419,1201,NONE,NONE
73,387,arrow,1286,1196,NONE,NONE
73,388,arrow,1302,1195,NONE,NONE
73,389,player,1349,1127,UP,NONE
73,390,arrow,1105,1070,NONE,NONE
73,391,player,138,795,UP-LEFT,NONE
74,392,player,1418,1224,DOWN-RIGHT,NONE
74,393,arrow,1277,1197,NONE,NONE
74,394,arrow,1295,1195,NONE,NONE
74,395,player,1351,1126,UP,NONE
74,396,arrow,1086,1065,NONE,NONE
74,397,player,139,796,UP-LEFT,NONE
75,398,player,1420,1225,DOWN-RIGHT,NONE
75,399,arrow,1270,1198,NONE,NONE
75,400,arrow,1288,1196,NONE,NONE
75,401,player,1354,1124,UP,NONE
75,402,arrow,1067,1059,NONE,NONE
75,403,player,140,798,UP-LEFT,NONE
76,404,player,1418,1224,DOWN-RIGHT,NONE
76,405,arrow,1272,1198,NONE,NONE
76,406,player,1357,1122,UP,NONE
76,407,arrow,1049,1054,NONE,NONE
76,408,player,141,800,UP-LEFT,NONE
77,409,player,1419,1224,DOWN-RIGHT,NONE
77,410,arrow,1418,1201,NONE,NONE
77,411,arrow,1265,1199,NONE,NONE
77,412,player,1359,1120,UP,NONE
77,413,arrow,1030,1049,NONE,NONE
77,414,player,141,802,UP-LEFT,NONE
78,415,player,1419,1224,DOWN-RIGHT,NONE
78,416,arrow,1418,1202,NONE,NONE
78,417,arrow,1248,1200,NONE,NONE
78,418,arrow,1263,1198,NONE,NONE
78,419,arrow,83,1187,NONE,NONE
78,420,player,1362,1119,UP,NONE
78,421,arrow,1011,1044,NONE,NONE
78,422,player,142,804,UP-LEFT,NONE
78,423,arrow,549,123,NONE,NONE
79,424,arrow,1476,1229,NONE,NONE
79,425,player,1409,1224,DOWN-RIGHT,NONE
79,426,player,1365,1117,UP,NONE
79,427,arrow,993,1039,NONE,NONE
79,428,player,143,806,UP-LEFT,NONE
80,429,player,1420,1224,DOWN-RIGHT,NONE
80,430,arrow,1236,1201,NONE,NONE
80,431,arrow,1255,1201,NONE,NONE
80,432,player,1368,1116,UP,NONE
80,433,arrow,975,1035,NONE,NONE
80,434,player,143,809,UP-LEFT,NONE
80,435,arrow,555,152,NONE,NONE
80,436,arrow,551,133,NONE,NONE
81,437,player,1431,1225,DOWN-RIGHT,NONE
81,438,arrow,1239,1201,NONE,NONE
81,439,player,1371,1114,UP,NONE
81,440,arrow,956,1030,NONE,NONE
81,441,player,143,811,UP-LEFT,NONE
82,442,player,1421,1224,DOWN-RIGHT,NONE
82,443,arrow,1233,1201,NONE,NONE
82,444,player,1374,1113,UP,NONE
82,445,arrow,939,1026,NONE,NONE
82,446,player,143,814,UP-LEFT,NONE
82,447,arrow,557,162,NONE,NONE
82,448,arrow,553,143,NONE,NONE
83,449,player,1443,1225,DOWN-RIGHT,NONE
83,450,arrow,1373,1225,NONE,NONE
83,451,arrow,1227,1202,NONE,NONE
83,452,player,1377,1112,UP,NONE
83,453,arrow,921,1021,NONE,NONE
83,454,player,143,816,UP-LEFT,NONE
83,455,arrow,554,148,NONE,NONE
84,456,player,1421,1225,DOWN-RIGHT,NONE
84,457,arrow,1221,1202,NONE,NONE
84,458,player,1380,1110,UP,NONE
84,459,arrow,903,1017,NONE,NONE
84,460,player,144,819,UP-LEFT,NONE
84,461,arrow,560,173,NONE,NONE
84,462,arrow,555,154,NONE,NONE
85,463,arrow,1468,1229,NONE,NONE
85,464,player,1398,1224,DOWN-RIGHT,NONE
85,465,arrow,1224,1202,NONE,NONE
85,466,arrow,1205,1201,NONE,NONE
85,467,arrow,99,1187,NONE,NONE
85,468,player,1383,1109,UP,NONE
85,469,arrow,883,1013,NONE,NONE
85,470,player,143,822,UP-LEFT,NONE
85,471,arrow,561,179,NONE,NONE
85,472,arrow,557,160,NONE,NONE
86,473,player,1441,1225,DOWN-RIGHT,NONE
86,474,arrow,1362,1224,NONE,NONE
86,475,arrow,1210,1202,NONE,NONE
86,476,player,1386,1108,UP,NONE
86,477,arrow,865,1009,NONE,NONE
86,478,player,143,825,UP-LEFT,NONE
86,479,arrow,562,185,NONE,NONE
87,480,player,1412,1224,DOWN-RIGHT,NONE
87,481,arrow,1214,1201,NONE,NONE
87,482,arrow,1194,1201,NONE,NONE
87,483,player,1390,1107,UP,NONE
87,484,arrow,847,1005,NONE,NONE
87,485,player,143,828,UP-LEFT,NONE
87,486,arrow,563,191,NONE,NONE
87,487,arrow,559,171,NONE,NONE
88,488,player,1423,1224,DOWN-RIGHT,NONE
88,489,arrow,1208,1201,NONE,NONE
88,490,arrow,1188,1201,NONE,NONE
88,491,arrow,110,1187,NONE,NONE
88,492,player,1393,1105,UP,NONE
88,493,arrow,829,1001,NONE,NONE
88,494,player,143,831,UP-LEFT,NONE
88,495,arrow,564,196,NONE,NONE
88,496,arrow,560,177,NONE,NONE
89,497,player,1437,1225,DOWN-RIGHT,NONE
89,498,arrow,1202,1201,NONE,NONE
89,499,player,1397,1104,UP,NONE
89,500,arrow,810,997,NONE,NONE
89,501,player,144,834,UP-LEFT,NONE
89,502,arrow,565,203,NONE,NONE
89,503,arrow,561,183,NONE,NONE
90,504,player,1424,1224,DOWN-RIGHT,NONE
90,505,player,1400,1103,UP,NONE
90,506,arrow,792,994,NONE,NONE
90,507,player,143,837,UP-LEFT,NONE
90,508,arrow,566,209,NONE,NONE
90,509,arrow,562,189,NONE,NONE
91,510,player,1424,1224,DOWN-RIGHT,NONE
91,511,arrow,1172,1201,NONE,NONE
91,512,player,1404,1102,UP,NONE
91,513,arrow,773,990,NONE,NONE
91,514,player,143,841,UP-LEFT,NONE
91,515,arrow,567,215,NONE,NONE
91,516,arrow,564,195,NONE,NONE
92,517,arrow,1186,1201,NONE,NONE
92,518,arrow,1166,1201,NONE,NONE
92,519,player,1432,1191,DOWN-RIGHT,NONE
92,520,player,1407,1101,UP,NONE
92,521,arrow,754,987,NONE,NONE
92,522,player,142,845,UP-LEFT,NONE
92,523,arrow,568,221,NONE,NONE
92,524,arrow,565,202,NONE,NONE
93,525,player,1432,1217,DOWN-RIGHT,NONE
93,526,player,1435,1165,UP,NONE
93,527,player,1411,1100,UP,NONE
93,528,arrow,736,983,NONE,NONE
93,529,player,142,849,UP-LEFT,NONE
93,530,arrow,569,228,NONE,NONE
93,531,arrow,566,209,NONE,NONE
94,532,player,1432,1215,DOWN-RIGHT,NONE
94,533,player,1415,1120,UP,NONE
94,534,arrow,718,980,NONE,NONE
94,535,player,141,853,UP-LEFT,NONE
94,536,arrow,570,234,NONE,NONE
94,537,arrow,567,215,NONE,NONE
95,538,player,1432,1210,DOWN-RIGHT,NONE
95,539,player,1419,1118,UP,NONE
95,540,arrow,699,977,NONE,NONE
95,541,player,141,857,UP-LEFT,NONE
95,542,arrow,571,241,NONE,NONE
95,543,arrow,568,221,NONE,NONE
96,544,player,1433,1207,DOWN-RIGHT,NONE
96,545,player,1423,1116,UP,NONE
96,546,arrow,680,974,NONE,NONE
96,547,player,141,861,UP-LEFT,NONE
96,548,arrow,572,248,NONE,NONE
96,549,arrow,569,229,NONE,NONE
97,550,player,1433,1204,DOWN-RIGHT,NONE
97,551,player,1427,1114,UP,NONE
97,552,arrow,662,971,NONE,NONE
97,553,player,142,865,UP-LEFT,NONE
97,554,arrow,573,255,NONE,NONE
97,555,arrow,570,236,NONE,NONE
98,556,player,1434,1202,DOWN-RIGHT,NONE
98,557,player,1431,1112,UP,NONE
98,558,arrow,644,969,NONE,NONE
98,559,player,141,869,UP-LEFT,NONE
98,560,arrow,575,262,NONE,NONE
98,561,arrow,571,242,NONE,NONE
99,562,player,1434,1199,DOWN-RIGHT,NONE
99,563,player,1435,1111,UP,NONE
99,564,arrow,626,965,NONE,NONE
99,565,player,141,874,UP-LEFT,NONE
99,566,arrow,576,269,NONE,NONE
99,567,arrow,573,249,NONE,NONE
100,568,player,1435,1196,DOWN-RIGHT,NONE
100,569,player,1439,1109,UP,NONE
100,570,arrow,606,964,NONE,NONE
100,571,player,140,878,UP-LEFT,NONE
100,572,arrow,577,277,NONE,NONE
100,573,arrow,574,257,NONE,NONE
101,574,player,1436,1193,DOWN-RIGHT,NONE
101,575,arrow,118,1187,NONE,NONE
101,576,player,1444,1108,UP,NONE
101,577,arrow,586,961,NONE,NONE
101,578,player,142,883,UP-LEFT,NONE
101,579,arrow,578,285,NONE,NONE
101,580,arrow,575,265,NONE,NONE
102,581,player,1435,1191,DOWN-RIGHT,NONE
102,582,player,1448,1109,UP,NONE
102,583,arrow,568,958,NONE,NONE
102,584,player,140,887,UP-LEFT,NONE
102,585,arrow,579,292,NONE,NONE
102,586,arrow,576,272,NONE,NONE
103,587,player,1436,1187,DOWN-RIGHT,NONE
103,588,player,1452,1107,UP,NONE
103,589,arrow,551,956,NONE,NONE
103,590,player,141,892,UP-LEFT,NONE
103,591,arrow,580,299,NONE,NONE
103,592,arrow,577,279,NONE,NONE
104,593,player,1437,1184,DOWN-RIGHT,NONE
104,594,player,1456,1108,UP,NONE
104,595,arrow,533,954,NONE,NONE
104,596,player,139,898,UP-LEFT,NONE
104,597,arrow,581,307,NONE,NONE
104,598,arrow,578,287,NONE,NONE
105,599,player,1438,1182,DOWN-RIGHT,NONE
105,600,player,1461,1107,UP,NONE
105,601,arrow,515,953,NONE,NONE
105,602,player,139,902,UP-LEFT,NONE
105,603,arrow,582,314,NONE,NONE
105,604,arrow,579,294,NONE,NONE
106,605,arrow,125,1187,NONE,NONE
106,606,player,1439,1180,DOWN-RIGHT,NONE
106,607,player,1465,1107,UP,NONE
106,608,arrow,496,951,NONE,NONE
106,609,player,139,908,UP-LEFT,NONE
106,610,arrow,583,322,NONE,NONE
106,611,arrow,581,303,NONE,NONE
107,612,player,1440,1178,DOWN-RIGHT,NONE
107,613,player,1470,1104,UP,NONE
107,614,arrow,477,949,NONE,NONE
107,615,player,138,913,UP-LEFT,NONE
107,616,arrow,584,331,NONE,NONE
107,617,arrow,582,311,NONE,NONE
108,618,player,1441,1176,DOWN-RIGHT,NONE
108,619,player,1474,1107,UP,NONE
108,620,arrow,459,948,NONE,NONE
108,621,player,138,918,UP-LEFT,NONE
108,622,arrow,585,338,NONE,NONE
108,623,arrow,583,319,NONE,NONE
109,624,player,1442,1174,DOWN-RIGHT,NONE
109,625,player,1477,1104,UP,NONE
109,626,arrow,440,946,NONE,NONE
109,627,player,138,924,UP-LEFT,NONE
109,628,arrow,587,347,NONE,NONE
109,629,arrow,584,327,NONE,NONE
110,630,player,1444,1172,DOWN-RIGHT,NONE
110,631,player,1477,1107,UP,NONE
110,632,arrow,422,944,NONE,NONE
110,633,player,138,930,UP-LEFT,NONE
110,634,arrow,588,355,NONE,NONE
110,635,arrow,585,336,NONE,NONE
111,636,player,1445,1170,DOWN-RIGHT,NONE
111,637,player,1481,1106,UP,NONE
111,638,arrow,404,943,NONE,NONE
111,639,player,138,935,UP-LEFT,NONE
111,640,arrow,589,364,NONE,NONE
111,641,arrow,586,344,NONE,NONE
112,642,arrow,133,1187,NONE,NONE
112,643,player,1457,1125,DOWN-RIGHT,NONE
112,644,arrow,385,942,NONE,NONE
112,645,player,136,940,UP-LEFT,NONE
112,646,arrow,590,372,NONE,NONE
112,647,arrow,587,352,NONE,NONE
113,648,player,1459,1125,DOWN-RIGHT,NONE
113,649,arrow,366,942,NONE,NONE
113,650,player,136,947,UP-LEFT,NONE
113,651,arrow,591,381,NONE,NONE
113,652,arrow,588,361,NONE,NONE
114,653,player,1462,1125,DOWN-RIGHT,NONE
114,654,arrow,349,940,NONE,NONE
114,655,player,137,953,UP-LEFT,NONE
114,656,arrow,592,390,NONE,NONE
